Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Afghanistan,AFG,..,11.1840000152588,8.75500011444092,6.70499992370605,7.82100009918213,8.22999954223633,7.93599987030029,8.45199966430664,8.70600032806396,8.86400032043457,8.84099960327148,8.83699989318848
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Albania,ALB,..,22.7299995422363,13.0500001907349,13.7600002288818,14.1999998092651,13.9799995422363,13.4399995803833,15.6400003433228,17.4899997711182,17.0799999237061,15.2200002670288,13.8669996261597
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Algeria,DZA,..,29.7700004577637,11.3299999237061,10.1599998474121,9.96000003814697,9.96000003814697,10.9700002670288,9.81999969482422,10.6000003814697,11.1999998092651,10.1999998092651,10.128999710083
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Angola,AGO,..,23.7339992523193,14.4989995956421,12.1370000839233,9.86299991607666,7.3600001335144,7.34700012207031,7.33099985122681,7.30600023269653,7.2810001373291,7.72399997711182,8.16699981689453
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Argentina,ARG,..,15,7.84000015258789,8.64999961853027,7.71000003814697,7.17999982833862,7.21999979019165,7.09999990463257,7.26999998092651,7.15100002288818,8.69600009918213,8.51799964904785
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Armenia,ARM,..,11.9429998397827,17.9850006103516,18.7399997711182,19.0100002288818,18.4400005340576,17.3099994659424,16.1800003051758,17.5,18.2600002288818,18.0400009155273,18.2339992523193
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Australia,AUS,..,6.28000020980835,4.23000001907349,5.55999994277954,5.21000003814697,5.07999992370605,5.21999979019165,5.65999984741211,6.07000017166138,6.05999994277954,5.71999979019165,5.59000015258789
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Austria,AUT,..,4.69000005722046,4.13000011444092,5.30000019073486,4.82000017166138,4.55999994277954,4.86999988555908,5.32999992370605,5.61999988555908,5.71999979019165,6.01000022888184,5.5
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Azerbaijan,AZE,..,11.8000001907349,6.05000019073486,5.73999977111816,5.63000011444092,5.42000007629395,5.19000005722046,4.96999979019165,4.90999984741211,4.96000003814697,5,5.03200006484985
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Bahamas, The",BHS,..,7.18100023269653,8.18000030517578,14.25,14.3179998397827,14.5200004577637,14.0200004577637,16.1800003051758,13.8000001907349,12,12.6999998092651,12.5729999542236
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Bahrain,BHR,..,1.31400001049042,1.20799994468689,1.17599999904633,1.12999999523163,1.23000001907349,1.20000004768372,1.20700001716614,1.21300005912781,1.20899999141693,1.2150000333786,1.20099997520447
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Bangladesh,BGD,..,3.26999998092651,4.23899984359741,5,3.38000011444092,3.65000009536743,3.91400003433228,4.42999982833862,4.42899990081787,4.42700004577637,4.34999990463257,4.36700010299683
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Barbados,BRB,..,9.35000038146973,8.06999969482422,10.0200004577637,10.6899995803833,11.1400003433228,11.5799999237061,11.5500001907349,12.1700000762939,11.3500003814697,9.72000026702881,9.6870002746582
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Belarus,BLR,..,0.907999992370605,0.870999991893768,0.899999976158142,1.14999997615814,0.680000007152557,0.620000004768372,0.509999990463257,0.490000009536743,0.493000000715256,0.488000005483627,0.481000006198883
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Belgium,BEL,..,6.59000015258789,6.98000001907349,7.90999984741211,8.28999996185303,7.1399998664856,7.53999996185303,8.43000030517578,8.52000045776367,8.47999954223633,7.82999992370605,7.09000015258789
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Belize,BLZ,..,10.9549999237061,8.18000030517578,9.90200042724609,11.4160003662109,12.9309997558594,14.2700004577637,11.6800003051758,11.5699996948242,9.97000026702881,7.90999984741211,9.32999992370605
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Benin,BEN,..,0.819999992847443,1.02499997615814,1.07200002670288,1.03999996185303,2.65000009536743,2.64400005340576,2.63700008392334,2.63100004196167,2.62700009346008,2.54399991035461,2.46600008010864
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Bhutan,BTN,..,1.71899998188019,3.77999997138977,3.96000003814697,3.3199999332428,3.23000001907349,2.04999995231628,2.86999988555908,2.63000011444092,2.45000004768372,2.44199991226196,2.43499994277954
